0	12	75.4595	-74.9499
0	15	72.3405	-28.8274
0	16	81.261	-23.0202
10	12	76.7891	-73.6191
10	15	70.27	-30.7617
10	16	78.9405	-24.2091
20	15	68.2979	-33.0362
20	12	78.3066	-72.3272
20	16	76.4863	-25.5282
30	12	79.9675	-71.1193
30	16	74.0421	-27.0296
30	15	66.568	-35.5892
30	17	89.5289	-16.4523
40	15	65.1418	-38.4003
40	16	71.7156	-28.782
40	12	81.7302	-69.9506
40	17	88.3401	-18.0478
50	12	83.6072	-68.8202
50	16	69.553	-30.7945
50	15	64.0578	-41.4317
50	17	86.9332	-19.6308
60	16	67.6219	-33.084
60	17	85.2541	-21.1809
60	12	85.5412	-67.6704
60	15	63.3157	-44.6389
70	17	83.2941	-22.6628
70	16	65.9486	-35.6036
70	12	87.4935	-66.4538
70	15	62.9618	-47.9664
80	12	89.4169	-65.1463
80	17	81.0547	-24.0207
80	15	62.9408	-51.3782
80	16	64.5662	-38.33
90	12	91.2628	-63.6873
90	18	21.0894	-38.2528
90	19	17.1117	-36.7602
90	15	63.1815	-54.8314
90	16	63.5046	-41.2635
90	17	78.5917	-25.324
100	17	76.0218	-26.7373
100	15	63.57	-58.3139
100	16	62.8043	-44.3797
100	12	93.0266	-62.0948
100	18	25.6423	-39.9887
100	19	21.6287	-38.4316
110	17	73.4454	-28.3964
110	12	94.6653	-60.3523
110	15	63.9649	-61.8169
110	18	30.0212	-41.8296
110	19	26.0201	-40.1387
110	16	62.4381	-47.6416
120	15	64.2484	-65.3325
120	16	62.3961	-51.0177
120	12	96.1415	-58.4415
120	19	30.2303	-41.8752
120	17	70.9602	-30.3727
120	18	34.1952	-43.7269
130	12	97.4173	-56.3688
130	19	34.2351	-43.7371
130	18	38.0983	-45.81
130	16	62.6263	-54.4743
130	17	68.6434	-32.7029
130	15	64.283	-68.8619
140	19	38.0524	-45.7983
140	17	66.5737	-35.3906
140	16	63.0303	-57.9958
140	15	63.9758	-72.4005
140	12	98.4807	-54.1571
140	22	88.9478	-17.4982
140	18	41.74	-48.1469
150	17	64.8672	-38.3848
150	18	45.1029	-50.768
150	19	41.6519	-48.0822
150	12	99.2754	-51.8344
150	16	63.474	-61.5543
150	22	86.9534	-19.4802
160	16	63.8101	-65.1493
160	12	99.7548	-49.4453
160	22	84.6269	-21.1597
160	18	48.1304	-53.6433
160	19	44.9703	-50.5999
160	17	63.6131	-41.575
170	12	99.9138	-47.0299
170	19	47.9382	-53.3557
170	17	62.8335	-44.8625
170	16	63.9377	-68.7707
170	18	50.7792	-56.7573
170	22	82.051	-22.4952
180	16	63.7927	-72.4497
180	18	52.9885	-60.0419
180	22	79.2554	-23.5236
180	19	50.5428	-56.3215
180	12	99.7506	-44.6328
180	17	62.5264	-48.1819
190	12	99.2578	-42.3032
190	23	89.6115	-16.6932
190	18	54.764	-63.4657
190	22	76.3284	-24.4867
190	17	62.6205	-51.4811
190	19	52.7412	-59.5073
200	19	54.4888	-62.8528
200	17	63.0253	-54.7516
200	23	87.474	-19.3697
200	22	73.373	-25.5871
200	18	56.0573	-67.046
200	12	98.4606	-40.0773
210	22	70.5294	-26.9988
210	23	84.8941	-21.851
210	19	55.8093	-66.3278
210	17	63.5832	-58.0011
210	12	97.3723	-37.9977
220	23	81.984	-23.8858
220	11	137.553	-60.7953
220	22	67.919	-28.8163
220	19	56.7223	-69.9214
220	17	64.1062	-61.28
220	12	96.0274	-36.0814
230	11	131.7045	-58.5546
230	17	64.4636	-64.6081
230	22	65.6188	-31.0195
230	23	78.8735	-25.5576
230	12	94.4479	-34.3515
240	23	75.7024	-27.1251
240	22	63.7111	-33.5754
240	12	92.66	-32.8309
240	17	64.5176	-67.9643
240	11	125.9657	-56.3065
250	22	62.2177	-36.3954
250	11	120.485	-54.0116
250	17	64.2051	-71.3576
250	12	90.6715	-31.5959
250	23	72.5559	-28.931
260	22	61.1756	-39.4189
260	11	115.3937	-51.5115
260	12	88.5307	-30.6233
260	23	69.579	-31.1092
270	23	66.9331	-33.696
270	11	110.8713	-48.6202
270	12	86.2544	-29.9511
270	22	60.6327	-42.5917
280	23	64.7387	-36.6301
280	22	60.5672	-45.8562
280	11	107.0349	-45.2832
280	12	83.8774	-29.5675
290	11	103.8244	-41.6365
290	22	60.9608	-49.1581
290	23	63.0577	-39.8074
290	12	81.4161	-29.5001
300	12	78.9054	-29.7554
300	22	61.6932	-52.4897
300	11	100.9571	-37.9432
300	23	61.9621	-43.176
310	12	76.3649	-30.2733
310	23	61.433	-46.662
310	22	62.5704	-55.8987
310	11	98.0654	-34.5038
320	11	94.9315	-31.5413
320	22	63.4122	-59.3506
320	12	73.795	-30.9409
320	23	61.4216	-50.2291
330	22	64.0228	-62.8968
330	23	61.8422	-53.8576
330	11	91.5544	-29.1648
330	12	71.1773	-31.6675
340	22	64.302	-66.5865
340	23	62.5528	-57.5286
340	24	74.9846	-75.5358
340	12	68.5104	-32.445
340	11	88.0414	-27.4301
350	24	76.4582	-73.8558
350	23	63.3017	-61.1843
350	12	65.7496	-33.2032
350	22	64.1843	-70.4099
350	11	84.5145	-26.3763
360	24	78.2227	-72.2693
360	11	81.079	-26.0017
360	23	63.8737	-64.8108
360	12	62.8847	-33.8721
370	11	77.8132	-26.2205
370	24	80.2663	-70.7966
370	23	64.1203	-68.4089
370	12	59.9221	-34.3716
380	12	56.8607	-34.7063
380	11	74.7457	-26.9208
380	24	82.5423	-69.3297
380	23	64.0089	-71.9726
390	24	84.9534	-67.7395
390	12	53.7025	-34.7566
390	11	71.8731	-27.9914
400	24	87.4171	-65.9868
400	11	69.1299	-29.2754
400	12	50.4658	-34.5675
400	25	19.8155	-37.3373
410	25	24.2513	-39.0366
410	12	47.1312	-34.1337
410	11	66.3864	-30.586
410	26	19.2221	-37.2754
410	24	89.8361	-64.0182
420	11	63.486	-31.7731
420	25	28.5324	-40.7453
420	12	43.7012	-33.5147
420	24	92.1279	-61.8053
420	26	23.5331	-38.9128
430	24	94.199	-59.3103
430	25	32.5805	-42.4872
430	11	60.3292	-32.7527
430	26	27.6817	-40.5654
430	12	40.1311	-32.781
440	24	95.9865	-56.5465
440	26	31.5982	-42.2107
440	25	36.4214	-44.2428
440	11	56.9144	-33.4817
440	12	36.4248	-31.9973
450	26	35.2645	-43.8372
450	12	32.557	-31.1721
450	25	39.9516	-46.1103
450	24	97.4049	-53.532
450	11	53.2883	-33.8891
460	26	38.6474	-45.5921
460	12	28.4928	-30.2931
460	25	43.1479	-48.1161
460	11	49.4885	-33.9349
460	24	98.3529	-50.302
470	11	45.5482	-33.6281
470	24	98.81	-46.9553
470	26	41.7427	-47.476
470	12	24.2834	-29.3609
470	25	46.0117	-50.3015
480	11	41.4965	-33.01
480	26	44.5682	-49.5082
480	24	98.8706	-43.5694
480	12	20.0282	-28.4142
480	25	48.533	-52.6836
490	24	98.7013	-40.1485
490	11	37.3912	-32.1842
490	26	47.1293	-51.7105
490	25	50.7038	-55.2206
500	26	49.4269	-54.0481
500	11	33.3104	-31.2782
500	28	137.5715	-60.307
500	24	98.4392	-36.6946
500	25	52.5366	-57.9207
510	24	98.1953	-33.1924
510	25	54.0274	-60.713
510	28	132.979	-58.531
510	11	29.2896	-30.3916
510	26	51.3925	-56.5787
520	28	128.4727	-56.7603
520	25	55.2195	-63.5752
520	26	53.0567	-59.2421
520	11	25.2752	-29.5603
520	24	98.108	-29.6291
520	29	88.9743	-16.1454
530	29	86.8239	-18.9856
530	11	21.1891	-28.7496
530	24	98.3439	-26.0036
530	30	139.8334	-61.0297
530	26	54.3878	-61.9877
530	28	124.0777	-55.0254
530	25	56.1099	-66.4802
540	25	56.7166	-69.4209
540	30	135.1836	-59.2468
540	29	84.2221	-21.7251
540	24	99.0145	-22.3629
540	26	55.3926	-64.8138
540	28	119.863	-53.3384
550	28	115.9297	-51.5664
550	29	81.2156	-24.196
550	26	56.1091	-67.7288
550	30	130.5494	-57.5105
560	30	126.0391	-55.8644
560	29	77.8941	-26.4214
560	26	56.5896	-70.6931
560	28	112.2581	-49.593
570	28	108.8635	-47.3904
570	30	121.6898	-54.2606
570	29	74.5055	-28.657
580	28	105.76	-44.8853
580	30	117.5369	-52.6996
580	29	71.2756	-31.0794
590	29	68.4094	-33.8054
590	28	102.8986	-42.1299
590	30	113.5991	-51.0313
600	28	100.1999	-39.3215
600	30	109.9186	-49.0697
600	29	66.0565	-36.8401
610	30	106.527	-46.7363
610	29	64.2923	-40.1094
610	28	97.5311	-36.6418
620	31	89.8791	-15.9292
620	28	94.7465	-34.3013
620	30	103.4147	-44.0621
620	29	63.1129	-43.5776
630	29	62.4639	-47.2883
630	28	91.8427	-32.367
630	31	89.0647	-17.1218
630	30	100.5585	-41.1417
640	28	88.8324	-30.8859
640	30	97.8409	-38.1719
640	31	88.3719	-18.0826
640	29	62.3006	-51.209
650	28	85.7122	-29.8926
650	30	95.0992	-35.3905
650	29	62.5806	-55.2644
650	31	87.8491	-18.7818
660	29	63.1475	-59.3998
660	28	82.4746	-29.3876
660	31	87.4261	-19.3191
660	30	92.204	-33.0276
670	29	63.7306	-63.5892
670	28	79.2133	-29.3605
670	31	87.01	-19.8125
670	30	89.1642	-31.2277
680	30	86.0151	-30.0634
680	28	75.9193	-29.7485
680	31	86.5233	-20.3399
680	29	64.0435	-67.8137
690	29	63.9124	-72.031
690	28	72.5128	-30.4688
690	31	85.8663	-21.0021
690	30	82.7899	-29.539
700	28	69.0023	-31.4596
700	30	79.5743	-29.6157
700	31	85.0174	-21.7793
710	28	65.3819	-32.589
710	31	83.9438	-22.6466
710	30	76.4377	-30.2646
720	30	73.4315	-31.4751
720	28	61.6097	-33.5887
720	31	82.5735	-23.6163
730	28	57.6481	-34.2819
730	30	70.6444	-33.2221
730	31	80.8465	-24.6245
740	28	53.4528	-34.5682
740	30	68.1927	-35.4903
740	31	78.8154	-25.6364
750	30	66.1772	-38.1992
750	28	49.0076	-34.3951
750	31	76.5899	-26.6436
760	31	74.328	-27.6779
760	30	64.6819	-41.254
760	28	44.2688	-33.7933
770	30	63.8045	-44.6047
770	31	72.0662	-28.7962
770	28	39.1921	-32.8547
780	28	33.805	-31.735
780	31	69.8013	-30.1212
780	30	63.5433	-48.1617
790	30	63.7123	-51.8442
790	28	28.1051	-30.4901
790	31	67.6069	-31.7293
800	30	64.0738	-55.6537
800	28	22.0952	-29.1373
800	31	65.6151	-33.6214
810	31	63.9064	-35.7446
810	30	64.4961	-59.618
820	31	62.537	-38.0778
820	30	64.7767	-63.7393
830	30	64.7346	-68.0334
830	31	61.5344	-40.6306
840	31	60.9194	-43.3987
850	31	60.6611	-46.2915
860	31	60.7816	-49.1912
870	31	61.2672	-52.0265
880	31	62.1272	-54.7473
890	31	63.3588	-57.3343
900	31	64.9441	-59.7337
900	33	89.773	-16.0936
910	33	87.7613	-18.6782
910	31	66.8212	-61.872
920	33	85.4256	-21.046
920	31	68.9707	-63.6863
930	33	82.8534	-23.1215
930	31	71.3857	-65.1801
940	31	74.0473	-66.3327
940	33	80.1281	-24.9984
950	31	76.9063	-67.0706
950	33	77.3402	-26.8309
960	31	79.8585	-67.3676
960	33	74.569	-28.7478
970	31	82.7876	-67.2441
970	33	71.9153	-30.874
980	33	69.492	-33.2809
980	31	85.6335	-66.7473
990	33	67.3794	-35.9814
990	31	88.3955	-65.9403
1000	33	65.6609	-38.9398
1000	31	91.1922	-64.9008
1010	31	94.1577	-63.7423
1010	33	64.3545	-42.1081
1020	31	97.3381	-62.5564
1020	33	63.4607	-45.447
1030	31	100.7275	-61.5422
1030	33	62.9542	-48.92
1040	31	104.2404	-60.8842
1040	33	62.7799	-52.4705
1050	33	62.9167	-56.0637
1050	31	107.8142	-60.6465
1060	33	63.2619	-59.6818
1060	31	111.5503	-60.8367
1070	33	63.6908	-63.3208
1070	31	115.4884	-61.4999
1080	31	119.6564	-62.5366
1080	33	64.0465	-66.991
1090	33	64.1721	-70.6861
1090	31	124.0747	-63.8014
1090	37	77.4703	-74.142
1100	37	80.1609	-71.8073
1100	31	128.7744	-65.1928
1110	37	83.102	-69.7088
1110	31	133.7662	-66.6835
1120	37	86.164	-67.6753
1130	37	89.2032	-65.5155
1140	37	92.0329	-63.0234
1150	37	94.4981	-60.1144
1160	37	96.5037	-56.8196
1170	37	97.9903	-53.2066
1180	37	98.905	-49.3536
1190	37	99.2463	-45.352
1200	37	99.1837	-41.2705
1210	37	98.9046	-37.1315
1220	39	140.4897	-61.0145
1220	37	98.6133	-32.938
1230	41	30.44	-42.6563
1230	39	136.3023	-59.3482
1230	37	98.5382	-28.6914
1230	38	20.8252	-38.9324
1240	41	33.1863	-43.8138
1240	38	23.6192	-39.9813
1240	39	132.091	-57.6864
1240	37	98.8822	-24.423
1250	37	99.6772	-20.1544
1250	38	26.3627	-41.0046
1250	39	128.0461	-56.1116
1250	41	35.8516	-45.0269
1260	39	124.2657	-54.6604
1260	41	38.4094	-46.3473
1260	38	29.0445	-42.1182
1270	39	120.8251	-53.3683
1270	38	31.6825	-43.2222
1270	41	40.8706	-47.7825
1280	41	43.2223	-49.3606
1280	38	34.2769	-44.3702
1280	39	117.5593	-52.1533
1290	38	36.8085	-45.62
1290	41	45.4305	-51.0975
1290	39	114.4048	-50.8994
1290	42	20.4263	-39.4058
1300	41	47.502	-52.9909
1300	42	23.125	-40.2375
1300	38	39.2823	-46.9967
1300	39	111.4	-49.44
1310	43	86.8021	-79.6664
1310	38	41.6567	-48.5065
1310	39	108.6451	-47.6729
1310	42	25.9545	-41.0955
1310	41	49.4067	-55.0631
1320	42	28.802	-41.9847
1320	38	43.9454	-50.1629
1320	41	51.1165	-57.312
1320	43	91.6623	-77.0458
1320	39	106.2076	-45.6584
1330	43	97.1233	-74.4508
1330	39	104.0495	-43.479
1330	41	52.619	-59.7139
1330	42	31.6722	-42.9603
1330	38	46.1076	-51.9932
1340	39	102.0724	-41.1602
1340	38	48.1281	-53.9937
1340	43	102.8714	-72.3518
1340	42	34.5404	-44.0597
1340	41	53.8993	-62.2691
1350	43	108.7932	-70.8923
1350	38	49.9612	-56.1826
1350	42	37.3744	-45.3217
1350	39	100.1731	-38.8044
1350	41	54.993	-65.0311
1360	42	40.131	-46.7813
1360	38	51.6197	-58.5504
1360	43	114.7651	-70.0457
1360	39	98.2137	-36.4988
1370	39	96.0995	-34.3613
1370	38	53.0672	-61.1181
1370	43	120.742	-69.7979
1370	42	42.7775	-48.4657
1380	38	54.2831	-63.8232
1380	42	45.2554	-50.358
1380	39	93.7991	-32.5185
1380	43	126.6764	-70.0843
1390	42	47.5476	-52.4472
1390	43	132.4788	-70.9176
1390	39	91.397	-31.0368
1390	38	55.2413	-66.6504
1400	39	88.9643	-29.9307
1400	42	49.6278	-54.7062
1410	42	51.5016	-57.0973
1410	39	86.5503	-29.1791
1420	42	53.1881	-59.646
1420	39	84.1005	-28.7142
1430	39	81.6237	-28.5325
1430	42	54.5992	-62.3751
1440	39	79.1532	-28.6232
1440	42	55.7248	-65.2272
1450	42	56.5593	-68.1977
1450	44	88.7811	-17.607
1450	39	76.7356	-28.9937
1460	39	74.3143	-29.6716
1460	44	86.6788	-19.949
1470	44	84.3447	-21.9403
1470	39	71.8733	-30.7058
1480	39	69.4829	-32.1
1480	44	81.8436	-23.5782
1490	44	79.2491	-24.9767
1490	45	24.1547	-37.3119
1490	39	67.2602	-33.8728
1500	44	76.6209	-26.2834
1500	45	27.7433	-38.4221
1500	39	65.2904	-36.0072
1510	44	73.9773	-27.576
1510	39	63.6301	-38.4645
1510	45	31.8946	-39.7255
1520	39	62.3519	-41.2005
1520	44	71.3438	-28.9719
1520	45	35.0372	-40.7179
1530	45	38.3119	-41.7172
1530	39	61.5308	-44.1637
1530	44	68.8034	-30.6268
1540	45	41.3422	-42.6157
1540	39	61.2182	-47.2974
1540	44	66.4304	-32.6353
1550	39	61.3825	-50.4933
1550	45	44.1839	-43.4836
1550	44	64.3067	-35.0081
1560	39	61.9099	-53.7027
1560	44	62.5043	-37.7168
1560	45	46.6357	-44.2627
1570	39	62.6152	-56.9279
1570	45	48.4221	-44.8348
1570	44	61.0617	-40.6992
1580	39	63.3322	-60.2127
1580	45	49.8341	-45.3192
1580	44	60.0668	-43.9138
1590	39	63.924	-63.5717
1590	44	59.5671	-47.266
1590	45	51.2655	-45.9182
1600	39	64.2341	-67.0254
1600	45	52.6188	-46.5521
1600	44	59.5994	-50.6429
1610	39	64.1778	-70.5533
1610	44	60.1636	-53.9658
1610	45	53.8162	-47.2484
1620	45	54.902	-48.0548
1620	44	61.2526	-57.1573
1630	46	75.2627	-75.9189
1630	45	55.9209	-48.9981
1630	44	62.8383	-60.1394
1640	46	75.5486	-75.5903
1640	44	64.9035	-62.8097
1640	45	56.8817	-50.099
1650	45	57.6285	-51.2094
1650	44	67.3917	-65.0916
1650	48	137.4214	-59.8989
1650	46	75.6856	-75.4451
1660	46	75.7194	-75.3894
1660	44	70.2209	-66.9027
1660	45	58.6687	-52.6439
1660	48	133.9742	-58.5845
1670	45	59.7285	-54.3283
1670	44	73.3623	-68.1557
1670	48	130.7787	-57.3707
1670	46	75.7225	-75.3934
1680	48	127.9449	-56.2664
1680	44	76.723	-68.844
1680	46	75.7256	-75.3971
1680	45	60.7547	-56.0232
1690	46	75.7208	-75.3958
1690	48	125.4441	-55.3328
1690	44	80.2022	-68.9366
1690	49	86.6291	-79.4975
1690	45	61.8197	-57.6831
1700	44	83.6903	-68.4752
1700	46	75.7194	-75.3972
1700	48	123.2413	-54.5081
1700	50	140.0801	-60.5762
1700	49	89.8748	-77.5146
1700	45	62.9833	-59.3111
1710	49	93.385	-75.6526
1710	50	137.0508	-59.4363
1710	44	87.1549	-67.5603
1710	46	75.7232	-75.3995
1710	45	64.2476	-60.8839
1710	48	121.2515	-53.7789
1720	46	75.7153	-75.3982
1720	45	65.6609	-62.3685
1720	50	134.2855	-58.3929
1720	49	96.9273	-74.0485
1720	44	90.5517	-66.3228
1720	48	119.3399	-53.0487
1730	46	75.7187	-75.4045
1730	49	100.5121	-72.6919
1730	48	117.4968	-52.3309
1730	45	67.2289	-63.7316
1730	50	131.8792	-57.4808
1730	44	93.8905	-64.9188
1740	49	104.1141	-71.5534
1740	48	115.8413	-51.6533
1740	44	97.224	-63.5203
1740	45	68.9584	-64.9588
1740	50	129.7413	-56.6793
1740	46	75.7172	-75.4014
1750	49	107.7123	-70.6276
1750	44	100.6115	-62.273
1750	48	114.2884	-50.9671
1750	46	75.7197	-75.4008
1750	50	127.7471	-55.9312
1750	45	70.856	-66.0431
1760	45	72.9281	-66.9862
1760	50	125.8017	-55.1948
1760	44	104.0779	-61.2971
1760	46	75.7157	-75.4109
1760	49	111.2845	-69.9132
1760	48	112.8039	-50.228
1770	48	111.339	-49.397
1770	50	123.9162	-54.472
1770	49	114.8208	-69.4253
1770	44	107.6249	-60.7478
1770	46	75.7116	-75.4048
1770	45	74.9814	-67.6781
1780	44	111.221	-60.6624
1780	45	77.1503	-68.1503
1780	50	122.0567	-53.7594
1780	49	118.3209	-69.1806
1780	46	75.7635	-75.3449
1780	48	109.8705	-48.5208
1780	51	22.1123	-36.3296
1790	51	26.7464	-37.7119
1790	50	120.2394	-53.0536
1790	46	75.9026	-75.1874
1790	48	108.4367	-47.561
1790	45	79.3947	-68.4052
1790	44	114.8383	-61.0676
1790	49	121.7743	-69.1559
1800	48	107.0973	-46.5197
1800	50	118.4576	-52.3459
1800	46	76.134	-74.9435
1800	44	118.4895	-61.8779
1800	45	81.6552	-68.4236
1800	51	31.1544	-39.0317
1800	49	125.1635	-69.3437
1810	50	116.6766	-51.5961
1810	49	128.4554	-69.7423
1810	45	83.912	-68.216
1810	51	35.2758	-40.2582
1810	44	122.19	-62.9066
1810	46	76.431	-74.6419
1810	48	105.8467	-45.4585
1820	50	114.8468	-50.7566
1820	45	86.1596	-67.7875
1820	46	76.7706	-74.3145
1820	44	125.9379	-64.0711
1820	51	39.1073	-41.3808
1820	49	131.6461	-70.3163
1820	48	104.6662	-44.4093
1830	51	42.6531	-42.4301
1830	48	103.5865	-43.362
1830	45	88.37	-67.1443
1830	49	134.7983	-71.0331
1830	50	113.0374	-49.8247
1830	46	77.1364	-73.9581
1830	44	129.7616	-65.2943
1840	44	133.7418	-66.5485
1840	46	77.5907	-73.5492
1840	45	90.5457	-66.3434
1840	51	45.8404	-43.4523
1840	50	111.4128	-48.8906
1840	48	102.5614	-42.3406
1850	48	101.573	-41.3088
1850	46	78.1834	-73.064
1850	50	110.0704	-48.0213
1850	44	137.9603	-67.8686
1850	51	48.649	-44.5723
1850	45	92.6759	-65.432
1860	45	94.7795	-64.4794
1860	46	78.9258	-72.5109
1860	50	108.8612	-47.1439
1860	51	51.1361	-45.8155
1860	48	100.6606	-40.3277
1870	50	107.7421	-46.2218
1870	51	53.423	-47.222
1870	46	79.7983	-71.9299
1870	53	18.6616	-38.1475
1870	48	99.7189	-39.2778
1870	54	89.8205	-16.5821
1870	45	96.887	-63.5538
1880	51	55.5329	-48.8189
1880	53	23.0248	-39.7
1880	48	98.696	-38.0922
1880	46	80.8051	-71.3411
1880	45	99.0192	-62.7183
1880	54	88.7657	-18.0126
1880	50	106.7346	-45.273
1890	50	105.7921	-44.2533
1890	54	87.9401	-19.0869
1890	48	97.5348	-36.8162
1890	45	101.1932	-62.0121
1890	46	82.0255	-70.7391
1890	51	57.4389	-50.5266
1890	53	27.2247	-41.1828
1900	53	31.3014	-42.6351
1900	45	103.4387	-61.4538
1900	51	59.1184	-52.3856
1900	54	87.3911	-19.7647
1900	46	83.2875	-70.1531
1900	50	104.8342	-43.0465
1900	48	96.2112	-35.4824
1900	55	140.3676	-61.2889
1910	45	105.8158	-61.0947
1910	48	94.7254	-34.1482
1910	51	60.706	-54.3272
1910	56	19.6227	-39.2528
1910	46	84.5612	-69.5711
1910	55	137.7442	-60.2035
1910	54	87.1194	-20.0908
1910	53	35.23	-44.1851
1910	50	103.7632	-41.5768
1920	54	87.0253	-20.1987
1920	55	135.1592	-59.1674
1920	48	93.0692	-32.8929
1920	51	62.2666	-56.2821
1920	50	102.6055	-39.8964
1920	45	108.3201	-61.0959
1920	46	85.9259	-68.9346
1920	53	38.9565	-45.96
1920	56	23.8058	-40.6433
1930	54	86.9859	-20.2412
1930	55	132.6729	-58.1714
1930	53	42.3968	-48.0286
1930	45	110.9097	-61.2194
1930	56	27.7981	-41.9287
1930	48	91.2329	-31.7367
1930	46	87.4808	-68.1519
1930	50	101.3757	-38.0761
1930	51	63.8166	-58.2074
1940	54	86.9673	-20.2701
1940	45	113.6075	-61.5268
1940	53	45.4936	-50.392
1940	56	31.5892	-43.2027
1940	46	89.2018	-67.1892
1940	50	100.0007	-36.1945
1940	51	65.4775	-60.0051
1940	48	89.2024	-30.7765
1940	55	130.2694	-57.2153
1950	46	91.0351	-66.0123
1950	45	116.4171	-62.0071
1950	53	48.2239	-53.0089
1950	56	35.2415	-44.5623
1950	51	67.2026	-61.642
1950	50	98.4579	-34.3448
1950	48	87.0106	-30.04
1950	55	127.9936	-56.3158
1950	54	86.9541	-20.2845
1960	46	92.8998	-64.5666
1960	48	84.6813	-29.5683
1960	56	38.7549	-46.125
1960	51	69.0334	-63.0994
1960	54	86.9573	-20.2819
1960	50	96.715	-32.5975
1960	53	50.5985	-55.8416
1960	45	119.2973	-62.626
1960	55	125.9019	-55.474
1970	51	70.9784	-64.3938
1970	48	82.2754	-29.3904
1970	45	122.2796	-63.3597
1970	46	94.7649	-62.8109
1970	54	86.9633	-20.2747
1970	50	94.7648	-31.0091
1970	53	52.6334	-58.8862
1970	56	42.086	-47.9581
1970	55	123.928	-54.6948
1980	51	73.0478	-65.4876
1980	56	45.1563	-50.1019
1980	53	54.3292	-62.1723
1980	50	92.6666	-29.66
1980	45	125.2959	-64.1555
1980	48	79.8671	-29.5353
1980	46	96.5657	-60.7283
1980	55	122.0418	-53.9402
1980	54	86.9708	-20.2675
1990	56	47.9199	-52.5417
1990	48	77.4826	-29.9238
1990	53	55.6576	-65.6935
1990	55	120.3709	-53.2629
1990	45	128.2985	-64.9999
1990	51	75.1997	-66.3621
1990	50	90.4575	-28.6374
1990	46	98.182	-58.3266
1990	54	86.9664	-20.2672
2000	53	56.6112	-69.4589
2000	45	131.266	-65.886
2000	51	77.4044	-66.9826
2000	48	75.1112	-30.4402
2000	46	99.5201	-55.6137
2000	56	50.3531	-55.2683
2000	55	119.1082	-52.7615
2000	50	88.1261	-27.9299
2000	54	86.9749	-20.2582
2010	50	85.6655	-27.5259
2010	54	86.9762	-20.2592
2010	46	100.5163	-52.6081
2010	51	79.6393	-67.354
2010	56	52.447	-58.2898
2010	48	72.7355	-31.0135
2010	55	118.2333	-52.412
2010	45	134.2772	-66.7902
2020	54	86.886	-20.3609
2020	50	83.1637	-27.4406
2020	48	70.3604	-31.6495
2020	56	54.182	-61.5424
2020	55	117.7124	-52.2005
2020	51	81.9158	-67.5104
2020	46	101.0986	-49.3803
2030	46	101.2213	-46.0133
2030	51	84.2516	-67.444
2030	50	80.6997	-27.6571
2030	57	75.1995	-75.7857
2030	48	67.9801	-32.306
2030	56	55.5387	-64.9819
2030	54	86.6441	-20.6328
2030	55	117.4971	-52.1187
