0	12	98.8477	-34.5211
0	9	105.9415	-50.7774
0	7	28.2961	-40.7914
0	8	109.4113	-60.9757
0	11	111.1849	-49.532
0	10	123.2942	-54.3979
10	10	121.3845	-53.6511
10	11	109.6702	-48.5967
10	7	33.1512	-43.1562
10	12	97.019	-32.6388
10	9	103.9265	-49.1663
10	8	113.884	-61.3741
20	11	108.0671	-47.3593
20	9	102.0288	-47.1191
20	8	118.6237	-62.2425
20	7	37.9673	-45.8527
20	12	94.8545	-30.9023
20	10	119.5263	-52.8975
30	12	92.4287	-29.4189
30	7	42.4855	-48.8475
30	10	117.6324	-52.0843
30	11	106.473	-45.7875
30	9	100.2849	-44.7678
30	8	123.4937	-63.4943
40	7	46.5391	-52.1942
40	11	104.9681	-43.8655
40	8	128.5579	-64.9554
40	10	115.6543	-51.1845
40	9	98.6914	-42.1728
40	12	89.793	-28.2417
50	10	113.4858	-50.0867
50	9	97.0326	-39.5219
50	8	133.8539	-66.5577
50	12	86.9427	-27.3995
50	7	49.9769	-55.9159
50	11	103.5238	-41.6014
60	12	83.8864	-26.9605
60	11	102.0947	-39.0501
60	9	95.1279	-36.9858
60	10	111.0619	-48.6679
60	7	52.7106	-59.9849
70	10	108.548	-46.8268
70	9	92.9183	-34.7125
70	12	80.6796	-26.9531
70	11	100.4635	-36.4404
70	7	54.7757	-64.3184
80	11	98.6266	-33.9825
80	10	106.1546	-44.5263
80	12	77.3955	-27.4156
80	7	56.1691	-68.8669
80	9	90.4247	-32.8047
90	11	96.4749	-31.8152
90	12	74.1078	-28.3563
90	10	103.9368	-41.818
90	9	87.6656	-31.3596
100	12	70.8542	-29.6597
100	10	101.8265	-38.8148
100	9	84.6857	-30.4651
100	11	93.9741	-29.974
110	9	81.5662	-30.1227
110	10	99.6188	-35.7467
110	12	67.565	-31.1308
110	11	91.1545	-28.4653
120	10	97.0737	-32.9158
120	9	78.3922	-30.3331
120	11	88.039	-27.3731
120	12	64.1328	-32.5188
130	10	94.0743	-30.6094
130	12	60.4649	-33.6444
130	11	84.6382	-26.7952
130	9	75.2584	-31.1232
140	9	72.285	-32.5219
140	11	81.087	-26.7981
140	10	90.7506	-28.9081
140	12	56.5198	-34.3976
150	9	69.5903	-34.5027
150	10	87.2527	-27.8607
150	11	77.528	-27.3791
150	12	52.3005	-34.6569
160	12	47.8545	-34.3748
160	11	73.9979	-28.4987
160	10	83.6973	-27.4896
160	9	67.2621	-37.0131
170	9	65.4033	-39.9952
170	11	70.5124	-30.0261
170	10	80.1323	-27.7018
170	12	43.2211	-33.6369
180	10	76.507	-28.4375
180	12	38.3487	-32.6187
180	9	64.0229	-43.3696
180	11	66.915	-31.6505
190	12	33.2457	-31.455
190	11	63.0792	-33.1168
190	10	72.8265	-29.626
190	9	63.1894	-47.0431
200	11	58.9832	-34.2851
200	12	27.9246	-30.2125
200	9	62.8807	-50.8874
200	10	69.0274	-31.0826
210	11	54.643	-34.9901
210	15	132.9899	-57.7994
210	9	63.0111	-54.7456
210	12	22.4028	-28.935
210	10	65.0119	-32.5358
220	15	129.9232	-56.6563
220	9	63.385	-58.5517
220	11	50.0637	-35.075
220	10	60.6583	-33.7082
